geometric series,quadratic equation,7420,356182,0,0,560,0,0,-26
geometric series,operation,8022,375384,0,0,1120,0,0,-66
geometric series,coordinate system,1750,72010,0,0,364,0,0,-12
geometric series,partial fraction decomposition,1022,37714,0,0,350,0,0,-11
geometric series,base,20440,861660,0,0,1904,0,0,-122
geometric series,symmetry,5194,235466,0,0,588,0,0,-28
geometric series,sine,35882,1396648,0,0,4088,0,0,-278
geometric series,square root,10276,474890,0,0,896,0,0,-50
geometric series,trigonometric substitution,336,13050,0,0,42,0,0,11
geometric series,monomial,2324,112970,0,0,182,0,0,1
geometric series,cubic function,182,8200,0,0,14,0,0,13
geometric series,quadratic function,6524,287360,0,0,504,0,0,-22
geometric series,expression,46018,2122440,0,0,4368,3,0,-298
geometric series,eccentricity,588,9228,0,0,434,0,0,-17
geometric series,real number,23954,1134624,0,0,2128,0,0,-138
geometric series,empty set,658,31946,0,0,56,0,0,10
geometric series,scalar multiplication,308,14522,0,0,84,0,0,8
geometric series,rotation,1666,53874,0,0,532,0,0,-24
geometric series,determinant,2758,111496,0,0,882,0,0,-49
geometric series,work,17906,814004,0,0,2394,0,0,-157
geometric series,right angle,896,34898,0,0,112,0,0,6
geometric series,integer,16492,760702,0,0,1624,0,0,-102
geometric series,set-builder notation,630,33644,0,0,42,0,0,11
geometric series,natural logarithm,1988,79724,0,0,168,0,0,2
geometric series,plane curve,672,27506,0,0,112,0,0,6
geometric series,circular motion,420,17204,0,0,56,0,0,10
geometric series,plane,29078,1242052,0,0,4214,0,0,-287
geometric series,conic section,1036,27922,0,0,616,0,0,-30
geometric series,product,28588,1277806,0,0,3780,0,0,-256
geometric series,square matrix,462,19500,0,0,154,0,0,3
geometric series,nth root,3626,171994,0,0,378,0,0,-13
geometric series,exponential growth,1344,52776,0,0,112,0,0,6
geometric series,multiplication,4956,243822,0,0,644,0,0,-32
geometric series,synthetic division,4732,201188,0,0,364,0,0,-12
geometric series,cone,924,40312,0,0,126,0,0,5
geometric series,slope,24850,1132902,0,0,2422,0,0,-159
geometric series,triangle,32186,1298640,0,0,3822,0,0,-259
geometric series,inverse function,6384,265414,0,0,532,0,0,-24
geometric series,range,24752,1073544,0,0,2366,0,0,-155
geometric series,line,119294,5305802,0,0,13286,4,0,-935
geometric series,origin,20524,893750,0,0,2730,6,0,-181
geometric series,equation,187838,8276064,0,0,23352,3,0,-1654
geometric series,even and odd functions,1120,49466,0,0,84,0,0,8
geometric series,limit,-910,-46602,0,0,3024,0,0,-202
geometric series,cylinder,1288,54938,0,0,140,0,0,4
geometric series,main diagonal,126,5658,0,0,42,0,0,11
geometric series,law of sines,3892,145210,0,0,434,0,0,-17
geometric series,right triangle,10738,435296,0,0,1148,0,0,-68
geometric series,linear equation,8232,395356,0,0,1288,0,0,-78
geometric series,real line,3780,192260,0,0,252,0,0,-4
geometric series,associative property,728,36764,0,0,98,0,0,7
geometric series,mathematics,8092,367636,0,0,1092,7,0,-64
geometric series,orientation,308,12640,0,0,56,0,0,10
geometric series,ellipse,4522,126754,0,0,2310,0,0,-151
geometric series,summation,0,2610,0,0,126,0,0,5
geometric series,degree of a polynomial,392,18626,0,0,28,0,0,12
geometric series,commutative property,616,31714,0,0,84,0,0,8
geometric series,system of linear equations,882,44100,0,0,294,0,0,-7
