computing,multiple,1053,1465,0,0,100,0,0,-21
computing,one-hot encoding,49,93,0,0,4,0,0,3
computing,handling,195,363,0,0,12,0,0,1
computing,dropping,139,279,0,0,12,0,0,1
computing,applications,283,423,0,0,12,0,0,1
computing,median,214,434,0,0,24,0,0,-2
computing,right,839,1271,0,0,76,1,0,-15
computing,model validation,45,89,0,0,4,0,0,3
computing,python,33,53,0,0,4,0,0,3
computing,categories of,399,631,0,0,12,0,0,1
computing,splitting,-16,-48,0,0,16,1,0,0
computing,bias,651,999,0,0,188,6,0,-43
computing,ease of use,170,290,0,0,8,1,0,2
computing,collaboration,161,245,0,0,4,0,0,3
computing,data management,1531,2599,0,0,60,0,0,-11
computing,classification task,90,114,0,0,24,0,0,-2
computing,value,3520,6320,0,0,512,5,0,-124
computing,hyperparameters,165,253,0,0,4,0,0,3
computing,media files,85,153,0,0,4,0,0,3
computing,detecting,-39,-71,0,0,4,0,0,3
computing,roles,657,1041,0,0,20,0,0,-1
computing,end users,130,174,0,0,8,0,0,2
computing,authentication,121,193,0,0,4,0,0,3
computing,discussions,97,173,0,0,4,0,0,3
computing,network,495,755,0,0,12,0,0,1
computing,scaling,201,289,0,0,4,0,0,3
computing,products,946,1390,0,0,24,0,0,-2
computing,feature engineering and,194,322,0,0,8,0,0,2
computing,silos,93,161,0,0,4,0,0,3
computing,compute,-274,-522,0,0,24,1,0,-2
computing,incremental,314,474,0,0,8,0,0,2
computing,creating,302,510,0,0,24,1,0,-2
computing,security,528,832,0,0,16,0,0,0
computing,clients,448,664,0,0,16,0,0,0
computing,levels,446,778,0,0,24,0,0,-2
computing,boosting,-121,-229,0,0,12,0,0,1
computing,services,1291,1911,0,0,28,0,0,-3
computing,partitioning,-105,-181,0,0,12,0,0,1
computing,errors,177,273,0,0,68,1,0,-13
computing,time series,33,65,0,0,4,0,0,3
computing,perspective,246,406,0,0,8,0,0,2
computing,machine learning,1025,1649,0,0,68,1,0,-13
computing,components,166,238,0,0,8,0,0,2
computing,structured,595,1067,0,0,28,0,0,-3
computing,engage,1063,1583,0,0,28,0,0,-3
computing,cross-validation,-35,-63,0,0,4,0,0,3
computing,software,1418,2202,0,0,40,0,0,-6
computing,facebook,69,129,0,0,4,0,0,3
computing,characteristics,380,576,0,0,32,0,0,-4
computing,attributes,246,394,0,0,24,0,0,-2
computing,variance,-124,-716,0,48,272,12,2,-64
computing,second,188,336,0,0,16,0,0,0
computing,clustering,-1836,-3628,0,0,176,10,0,-40
computing,objects,169,261,0,0,4,0,0,3
computing,challenges,14,34,0,0,8,0,0,2
computing,decision trees,-312,-580,0,0,32,0,0,-4
computing,classification,123,-109,0,0,172,1,0,-39
computing,interfaces,133,213,0,0,4,0,0,3
computing,data analysis,936,1612,0,0,64,1,0,-12
computing,presence,-133,-245,0,0,12,0,0,1
computing,outliers,903,1567,0,17,76,3,1,-15
computing,working with,130,186,0,0,8,0,0,2
computing,billing,726,1174,0,0,24,0,0,-2
computing,word,66,122,0,0,8,0,0,2
computing,storage,194,330,0,0,8,0,0,2
computing,two-dimensional,21,21,0,0,4,0,0,3
computing,pattern,988,1456,0,0,48,0,0,-8
computing,note,629,973,0,0,52,0,0,-9
computing,learning,1587,2175,0,0,188,2,0,-43
computing,calc,-108,-328,0,0,112,3,0,-24
computing,analysis,4536,7148,0,0,256,1,0,-60
computing,similar,-904,-1876,0,0,144,3,0,-32
computing,state,6688,10288,0,0,224,0,0,-52
computing,trace,460,760,0,0,16,0,0,0
computing,labeling,339,503,0,0,12,0,0,1
computing,feature,3816,6624,0,0,288,6,0,-68
computing,datasets,1035,1607,0,0,60,1,0,-11
computing,lists,298,462,0,0,8,0,0,2
computing,supervised learning,479,639,0,0,44,0,0,-7
computing,maps,93,161,0,0,4,0,0,3
computing,infrastructure,436,720,0,0,16,0,0,0
computing,instances,709,1109,0,0,20,0,0,-1
computing,discovery,126,210,0,0,8,0,0,2
computing,data point,815,799,0,0,140,1,0,-31
computing,defined,2804,4560,0,0,128,1,0,-28
computing,feature engineering,899,1715,0,0,76,2,0,-15
computing,authorization,121,193,0,0,4,0,0,3
computing,k-means,-150,-262,0,0,8,0,0,2
computing,communications,130,222,0,0,8,0,0,2
computing,underfitting,-22,-62,0,0,8,0,0,2
computing,dimensionality reduction,41,81,0,0,4,1,0,3
computing,simple linear regression,-35,-139,0,0,20,0,0,-1
computing,access,905,1481,0,0,36,0,0,-5
computing,regression,927,751,0,0,188,0,0,-43
computing,twitter,85,149,0,0,4,0,0,3
computing,groups,591,887,0,0,92,1,0,-19
computing,filling,173,265,0,0,4,0,0,3
computing,networks,495,755,0,0,12,0,0,1
computing,governance,1212,2048,0,0,48,0,0,-8
computing,integers,49,93,0,0,4,0,0,3
computing,eigenvalue,82,154,0,0,8,0,0,2
computing,maximizing,145,221,0,0,4,0,0,3
computing,confusion matrix,-71,-115,0,0,4,0,0,3
computing,subsets,-59,-119,0,0,20,0,0,-1
computing,performance,1629,2441,0,0,180,3,0,-41
computing,interaction,519,831,0,0,28,0,0,-3
computing,output,177,149,0,0,52,0,0,-9
computing,utility,330,506,0,0,8,0,0,2
computing,web,420,700,0,0,16,0,0,0
computing,dimensionality,205,393,0,0,36,5,0,-5
computing,project management,205,293,0,0,4,0,0,3
computing,theorem,-107,-199,0,0,20,0,0,-1
computing,defining,1730,2818,0,0,56,0,0,-10
computing,intervals,29,41,0,0,4,0,0,3
computing,connectivity,9,-11,0,0,4,0,0,3
computing,testing,752,1168,0,0,32,0,0,-4
computing,compliance,121,193,0,0,4,0,0,3
computing,regression task,-87,-215,0,0,20,0,0,-1
computing,number of,-34,-326,0,58,184,11,1,-42
computing,obstacles,-35,-63,0,0,4,0,0,3
computing,friends,-47,-83,0,0,4,0,0,3
computing,visualization of,-71,-111,0,0,4,0,0,3
computing,of errors,-78,-154,0,0,8,0,0,2
computing,data as,426,666,0,0,24,0,0,-2
computing,data services,141,217,0,0,4,0,0,3
computing,targeted advertising,70,106,0,0,8,0,0,2
computing,supervised,510,626,0,0,72,0,0,-14
computing,image,539,867,0,0,28,1,0,-3
computing,systems,1026,1674,0,0,40,0,0,-6
computing,porting,206,354,0,0,8,0,0,2
computing,television,193,285,0,0,4,0,0,3
computing,responsibilities,141,217,0,0,4,0,0,3
computing,modules,34,30,0,0,8,0,0,2
computing,neural networks,495,755,0,0,12,0,0,1
computing,table,1876,2924,0,0,96,0,0,-20
computing,population data,33,61,0,0,4,0,0,3
computing,data science,11471,17799,0,0,396,0,0,-95
computing,formula,958,1458,0,0,40,0,0,-6
computing,standards,-63,-107,0,0,4,0,0,3
computing,fitting,-366,-806,0,13,88,2,1,-18
computing,tail,922,1406,0,0,40,0,0,-6
computing,interoperability,121,193,0,0,4,0,0,3
computing,k-means clustering,-75,-131,0,0,4,0,0,3
computing,internet,177,273,0,0,4,0,0,3
computing,multinomial,17,17,0,0,4,0,0,3
computing,data security,193,285,0,0,4,0,0,3
computing,policies,190,326,0,0,8,0,0,2
computing,virtualization,97,165,0,0,4,0,0,3
computing,text,2103,3251,0,0,76,1,0,-15
computing,extension,48,24,0,0,16,0,0,0
computing,us,35005,53189,0,106,2820,36,2,-701
computing,absolute value,-38,-62,0,0,8,0,0,2
computing,development,2930,4790,0,0,104,0,0,-22
computing,images,169,261,0,0,4,0,0,3
computing,discrete,98,166,0,0,8,0,0,2
computing,application development,375,603,0,0,12,0,0,1
computing,rules,449,717,0,0,20,0,0,-1
computing,sorting,291,487,0,0,12,0,0,1
computing,left,-102,-190,0,0,8,0,0,2
computing,simple,38,-46,0,0,88,0,0,-18
computing,overfitting,-318,-634,0,0,56,1,0,-10
multiple,computing,-1053,-1465,0,0,100,0,0,21
multiple,one-hot encoding,43,215,0,-21,25,1,1,24
multiple,handling,429,1170,0,0,75,0,0,22
multiple,dropping,79,645,0,0,75,0,0,22
multiple,applications,979,1545,0,0,75,0,0,22
multiple,median,-242,515,0,0,150,0,0,19
multiple,right,242,985,0,0,475,6,0,6
multiple,model validation,18,190,0,0,25,0,0,24
multiple,python,-57,-35,0,0,25,0,0,24
multiple,categories of,1704,2845,0,0,75,0,0,22
multiple,splitting,-1153,-1765,0,0,100,3,0,21
multiple,bias,-8304,-10970,0,0,1175,6,0,-22
multiple,ease of use,536,1080,0,0,50,0,0,23
multiple,collaboration,743,1165,0,0,25,0,0,24
multiple,data management,5620,10750,0,0,375,0,0,10
multiple,classification task,-1017,-1485,0,117,150,10,1,19
multiple,value,-11696,-7380,0,-123,3200,16,1,-103
multiple,hyperparameters,768,1215,0,0,25,0,0,24
multiple,media files,268,590,0,0,25,0,0,24
multiple,detecting,-507,-810,0,0,25,1,0,24
multiple,roles,2790,4675,0,-69,125,5,1,20
multiple,end users,286,355,0,0,50,0,0,23
multiple,authentication,493,840,0,0,25,0,0,24
multiple,discussions,343,715,0,0,25,0,0,24
multiple,network,2304,3620,0,0,75,0,0,22
multiple,scaling,993,1440,0,0,25,0,0,24
multiple,products,4333,6490,0,0,150,0,0,19
multiple,feature engineering and,686,1280,0,0,50,0,0,23
multiple,silos,318,640,0,0,25,0,0,24
multiple,compute,-3292,-5460,0,-167,150,3,1,19
multiple,incremental,1436,2230,0,0,50,0,0,23
multiple,creating,308,990,0,0,150,2,0,19
multiple,security,2247,3735,0,0,100,0,0,21
multiple,clients,1747,2685,0,0,100,2,0,21
multiple,levels,1208,2665,0,0,150,0,0,19
multiple,boosting,-1546,-2530,0,0,75,0,0,22
multiple,services,6226,9380,0,0,175,2,0,18
multiple,partitioning,-1446,-2230,0,0,75,0,0,22
multiple,errors,-3369,-4520,0,0,425,6,0,8
multiple,time series,-57,40,0,0,25,0,0,24
multiple,perspective,1011,1805,0,-25,50,1,1,23
multiple,machine learning,1931,4080,0,0,425,5,0,8
multiple,components,511,755,0,0,50,0,0,23
multiple,structured,1876,4105,0,0,175,1,0,18
multiple,engage,4801,7330,0,0,175,0,0,18
multiple,cross-validation,-482,-760,0,0,25,0,0,24
multiple,software,6230,10100,0,0,250,2,0,15
multiple,facebook,168,440,0,0,25,0,0,24
multiple,characteristics,269,670,0,0,200,3,0,17
multiple,attributes,-42,265,0,0,150,0,0,19
multiple,variance,-18676,-29380,0,0,1700,12,0,-43
multiple,second,122,635,0,0,100,0,0,21
multiple,clustering,-23058,-38790,0,0,1100,2,0,-19
multiple,objects,793,1265,0,0,25,0,0,24
multiple,challenges,-439,-520,0,0,50,1,0,23
multiple,decision trees,-4056,-6555,0,0,200,2,0,17
multiple,classification,-10551,-16430,0,199,1075,38,2,-18
multiple,interfaces,568,965,0,0,25,0,0,24
multiple,data analysis,1638,4215,0,0,400,2,0,9
multiple,presence,-1621,-2630,0,0,75,2,0,22
multiple,outliers,642,2835,0,0,475,4,0,6
multiple,working with,286,430,0,0,50,2,0,23
multiple,billing,2958,5140,0,0,150,0,0,19
multiple,word,-114,30,0,0,50,0,0,23
multiple,storage,686,1330,0,0,50,0,0,23
multiple,two-dimensional,-132,-235,0,0,25,0,0,24
multiple,pattern,3016,4705,0,0,300,3,0,13
multiple,note,509,1320,0,0,325,6,0,12
multiple,learning,-2454,-3620,0,0,1175,9,0,-22
multiple,calc,-8046,-12305,0,0,700,1,0,-3
multiple,analysis,11502,21235,0,30,1600,17,1,-39
multiple,similar,-15127,-24910,0,0,900,4,0,-11
multiple,state,27058,43790,0,0,1400,4,0,-31
multiple,trace,1822,3285,0,0,100,1,0,21
multiple,labeling,1329,2045,0,0,75,0,0,22
multiple,feature,4896,15030,0,0,1800,14,0,-47
multiple,datasets,2520,4550,0,-75,375,4,1,10
multiple,lists,1336,2155,0,0,50,0,0,23
multiple,supervised learning,98,-35,0,0,275,3,0,14
multiple,maps,318,640,0,0,25,0,0,24
multiple,infrastructure,1672,3035,0,0,100,0,0,21
multiple,instances,3115,5100,0,0,125,1,0,20
multiple,discovery,261,580,0,0,50,0,0,23
multiple,data point,-4120,-7825,0,0,875,5,0,-10
multiple,defined,9101,16780,0,-61,800,10,1,-7
multiple,feature engineering,617,3760,0,0,475,2,0,6
multiple,authorization,493,840,0,0,25,0,0,24
multiple,k-means,-1464,-2370,0,0,50,0,0,23
multiple,communications,286,655,0,0,50,1,0,23
multiple,underfitting,-664,-1120,0,0,50,0,0,23
multiple,dimensionality reduction,-7,140,0,0,25,0,0,24
multiple,simple linear regression,-1535,-2700,0,-124,125,9,2,20
multiple,access,3287,5960,0,-43,225,2,1,16
multiple,regression,-6579,-12520,0,178,1175,42,4,-22
multiple,twitter,268,565,0,0,25,0,0,24
multiple,groups,-2361,-2880,0,0,575,6,0,2
multiple,filling,818,1290,0,0,25,1,0,24
multiple,networks,2304,3620,0,0,75,0,0,22
multiple,governance,4416,8405,0,0,300,0,0,13
multiple,integers,43,215,0,0,25,1,0,24
multiple,eigenvalue,-14,230,0,0,50,0,0,23
multiple,maximizing,643,1015,0,0,25,0,0,24
multiple,confusion matrix,-707,-1085,0,0,25,0,0,24
multiple,subsets,-1685,-2575,0,-30,125,2,1,20
multiple,performance,-1665,-1225,0,78,1125,14,1,-20
multiple,interaction,1401,2630,0,0,175,0,0,18
multiple,output,-2316,-3830,0,0,325,9,0,12
multiple,utility,1536,2430,0,0,50,0,0,23
multiple,web,1572,2910,0,0,100,0,0,21
multiple,dimensionality,-1088,-840,0,-57,225,5,1,16
multiple,project management,1018,1465,0,0,25,1,0,24
multiple,theorem,-1985,-3075,0,0,125,1,0,20
multiple,defining,7127,12485,0,0,350,2,0,11
multiple,intervals,-82,-110,0,0,25,0,0,24
multiple,connectivity,-207,-435,0,0,25,0,0,24
multiple,testing,2594,4370,0,0,200,0,0,17
multiple,compliance,493,840,0,0,25,0,0,24
multiple,regression task,-1860,-3175,0,0,125,2,0,20
multiple,number of,-12322,-18885,0,0,1150,11,0,-21
multiple,obstacles,-482,-760,0,0,25,0,0,24
multiple,friends,-557,-885,0,0,25,0,0,24
multiple,visualization of,-707,-1060,0,0,25,0,0,24
multiple,of errors,-1014,-1695,0,0,50,1,0,23
multiple,data as,1083,1965,0,0,150,1,0,19
