compass,relative velocity,-1110,-20626,0,0,102,0,0,31
compass,color,-9618,-174620,0,0,612,0,0,16
compass,resultant force,-2592,7030,0,0,2244,0,0,-32
compass,transverse wave,16182,235890,0,0,2006,0,0,-25
compass,planet,20946,56034,0,0,884,0,0,8
compass,capacitors,-9066,-161182,0,0,680,0,0,14
compass,field line,-456,-10214,0,0,170,0,0,29
compass,electron,-170088,-3044278,0,0,12546,2,0,-335
compass,magnetic field,-200,-4416,0,0,34,0,0,33
compass,telescope,-1374,-41732,0,0,748,0,0,12
compass,wave,-111174,-2644548,0,0,26350,0,0,-741
compass,length,-57850,-1625590,0,20,15470,13,1,-421
compass,temperature,2390,-230816,0,0,1530,0,0,-11
compass,compression,-1126,-38934,0,0,544,0,0,18
compass,kilogram,20878,71538,0,0,306,0,0,25
compass,direction,73870,-156038,0,-294,16660,103,16,-456
compass,force,-45022,-914980,0,33,33762,21,1,-959
compass,emission spectrum,-4056,-72498,0,0,204,0,0,28
compass,power,-49948,-1012318,0,0,4896,5,0,-110
compass,free body diagram,-110,17026,0,0,510,0,0,19
compass,energy level,-31568,-621196,0,0,2176,0,0,-30
compass,scalar,27728,131700,0,0,1020,6,0,4
compass,frequency,-70636,-1459910,0,0,8228,0,0,-208
compass,shock wave,-2224,-41256,0,0,170,0,0,29
compass,mass,63134,-77660,0,0,11526,0,0,-305
compass,electric current,-2160,-87296,0,65,714,24,1,13
compass,fracture,-4070,-81828,0,0,374,0,0,23
compass,electroscope,1120,29068,0,0,272,0,0,26
compass,dielectric,-2800,-55126,0,0,476,0,0,20
compass,series and parallel circuits,-328,-6856,0,0,102,0,0,31
compass,hardness,-1850,-37550,0,0,170,0,0,29
compass,magnetism,-1854,-44796,0,54,1292,49,2,-4
compass,voltage,-78046,-1355460,0,0,7956,0,0,-200
compass,normal force,-586,1726,0,0,1088,0,0,2
compass,dispersion,-1518,-28786,0,0,102,0,0,31
compass,gravitational field,1266,1572,0,0,68,0,0,32
compass,non-inertial reference frame,-370,-6864,0,0,34,0,0,33
compass,coulomb,-306,-51612,0,0,1156,1,0,0
compass,equations of motion,13206,49722,0,0,408,0,0,22
compass,acceleration,214676,854760,0,0,8670,0,0,-221
compass,work,-56436,-2346268,0,0,17952,8,0,-494
compass,rarefaction,-1062,-36524,0,0,510,0,0,19
compass,distance,177654,527004,0,-171,12172,3,1,-324
compass,magnet,-50980,-1006822,0,37,11152,242,15,-294
compass,velocity,364122,907272,0,0,17476,0,0,-480
compass,gravitational constant,-196,-3120,0,0,68,0,0,32
compass,origin,18242,-76108,0,0,2176,1,0,-30
compass,torque,-1740,-32272,0,0,816,0,0,10
compass,resonance,-4200,-89030,0,0,714,0,0,13
compass,electric potential,-498,-11310,0,0,102,0,0,31
compass,joule,10612,-16044,0,0,612,0,0,16
compass,sonic boom,-1518,-28004,0,0,102,0,0,31
compass,pigment,-10486,-197214,0,0,748,0,0,12
compass,metre,55788,125148,0,0,1394,0,0,-7
compass,real image,1170,22420,0,0,408,0,0,22
compass,virtual image,1814,33774,0,0,680,0,0,14
compass,plasticity,-740,-14884,0,0,68,0,0,32
compass,insulator,-4432,-84604,0,0,1054,0,0,3
compass,ray,14956,264278,0,0,10370,0,0,-271
compass,laser,-48498,-845424,0,0,2482,0,0,-39
compass,physical quantity,10338,44644,0,0,306,2,0,25
compass,scattering,-3244,-59242,0,0,170,0,0,29
compass,refracting telescope,-256,-7940,0,0,136,0,0,30
compass,motion,222610,511950,0,-47,11662,9,1,-309
compass,sound,-54608,-1213260,0,0,8636,0,0,-220
compass,wavelength,-88570,-1711628,0,0,10404,0,0,-272
compass,light,-150636,-3016088,0,0,25296,7,0,-710
compass,mechanical energy,56676,213892,0,0,2006,0,0,-25
compass,elastic collision,-6660,-119744,0,0,612,0,0,16
compass,electromotive force,106,3200,0,0,34,0,0,33
compass,capacitance,-9076,-165374,0,0,884,0,0,8
compass,field,-624,-34284,0,-92,476,3,1,20
compass,mirror image,-1012,-18318,0,0,68,0,0,32
compass,contact force,138,14112,0,0,306,0,0,25
compass,inertial frame of reference,-370,-6864,0,0,34,0,0,33
compass,refractive index,8436,169188,0,0,1190,0,0,-1
compass,fatigue,-2220,-44754,0,0,204,0,0,28
compass,angle of incidence,10924,218392,0,0,1530,0,0,-11
compass,kinetic energy,45810,-38306,0,0,3570,0,0,-71
compass,plane mirror,5760,126766,0,0,986,0,0,5
compass,vector,27860,451092,0,64,8500,45,2,-216
compass,displacement,177192,639252,0,30,6222,3,1,-149
compass,lever,-2448,-48688,0,0,1156,0,0,0
compass,deformation,-3330,-66876,0,0,306,0,0,25
compass,friction,6978,-28960,0,0,5270,6,0,-121
compass,creep,-4070,-81964,0,0,374,0,0,23
compass,interference,-12102,-292398,0,0,2040,2,0,-26
compass,electromagnetic spectrum,-3818,-68010,0,0,204,0,0,28
compass,intensity,-3976,-133482,0,0,884,0,0,8
compass,physics,31756,-49402,0,0,2312,1,0,-34
compass,tension,-18232,-340552,0,0,3400,3,0,-66
compass,speed,123034,-158350,0,0,11458,0,0,-303
compass,hertz,4754,-4868,0,0,238,0,0,27
compass,electrostatics,-3920,-77156,0,0,1360,0,0,-6
compass,collision,-26700,-482028,0,0,3672,0,0,-74
compass,electric charge,440,8056,0,0,272,0,0,26
compass,curved mirror,624,13646,0,0,102,0,0,31
compass,electromagnetic radiation,-17096,-308238,0,0,918,0,0,7
compass,strength of materials,-740,-15020,0,0,68,0,0,32
compass,refraction,9440,192122,0,0,1632,0,0,-14
compass,ohm,-10780,-196522,0,0,2006,0,0,-25
compass,frame of reference,20822,7154,0,0,986,0,0,5
compass,electric field,-200,-4042,0,0,34,0,0,33
compass,inelastic collision,-4070,-73532,0,0,374,0,0,23
compass,free fall,11578,39084,0,0,442,0,0,21
compass,electric potential energy,-332,-7540,0,0,68,0,0,32
compass,position,171470,743282,0,0,7004,0,0,-172
compass,pitch,-4274,-104336,0,0,952,0,0,6
compass,projectile motion,-3254,-67514,0,0,374,0,0,23
compass,doppler effect,-3066,-58996,0,0,238,0,0,27
compass,optical microscope,-1620,-29092,0,0,102,0,0,31
compass,scalar multiplication,72,2418,0,0,34,0,0,33
compass,geometrical optics,6532,115876,0,0,2346,0,0,-35
compass,elasticity,-1110,-22326,0,0,102,0,0,31
compass,energy,27094,-2065640,0,0,17884,0,0,-492
compass,crest,470,3054,0,0,238,0,0,27
compass,ammeter,404,24612,0,0,544,0,0,18
compass,potential energy,71128,253742,0,0,3468,0,0,-68
compass,standing wave,4520,66774,0,0,2006,0,0,-25
compass,ohmmeter,720,28804,0,0,340,0,0,24
compass,gravitational acceleration,7004,33762,0,0,578,0,0,17
compass,amplitude,21350,169624,0,0,2006,0,0,-25
compass,voltmeter,-664,4844,0,0,714,0,0,13
compass,gravity,52722,289906,0,0,2788,1,0,-48
relative velocity,compass,1110,20626,0,0,102,0,0,-31
relative velocity,color,-261,-4488,0,0,54,0,0,-15
relative velocity,resultant force,1926,40659,0,0,198,0,0,-63
relative velocity,transverse wave,3354,56606,0,0,177,0,0,-56
relative velocity,planet,2697,20717,0,0,78,0,0,-23
relative velocity,capacitors,-147,-2089,0,0,60,0,0,-17
relative velocity,field line,123,2132,0,0,15,0,0,-2
relative velocity,electron,-2961,-44760,0,0,1107,0,0,-366
relative velocity,magnetic field,15,217,0,0,3,0,0,2
relative velocity,telescope,597,9664,0,0,66,0,0,-19
relative velocity,wave,15492,236809,0,0,2325,0,0,-772
relative velocity,length,9750,132590,0,0,1365,0,0,-452
relative velocity,temperature,1680,6933,0,0,135,0,0,-42
relative velocity,compression,423,6271,0,0,48,0,0,-13
relative velocity,kilogram,2136,11772,0,0,27,0,0,-6
relative velocity,direction,22515,283489,0,0,1470,2,0,-487
relative velocity,force,28446,521667,0,0,2979,2,0,-990
relative velocity,emission spectrum,-162,-2757,0,0,18,0,0,-3
relative velocity,power,294,-1965,0,0,432,0,0,-141
relative velocity,free body diagram,480,10602,0,0,45,0,0,-12
relative velocity,energy level,-696,-15986,0,0,192,0,0,-61
relative velocity,scalar,3426,29820,0,0,90,0,0,-27
relative velocity,frequency,1668,17993,0,0,726,0,0,-239
relative velocity,shock wave,-33,-607,0,0,15,0,0,-2
relative velocity,mass,16638,198801,0,0,1017,0,0,-336
relative velocity,electric current,495,5037,0,0,63,0,0,-18
relative velocity,fracture,0,-547,0,0,33,0,0,-8
relative velocity,electroscope,360,7418,0,0,24,0,0,-5
relative velocity,dielectric,210,3629,0,0,42,0,0,-11
relative velocity,series and parallel circuits,69,1215,0,0,9,0,0,0
relative velocity,hardness,0,-280,0,0,15,0,0,-2
relative velocity,magnetism,1077,19100,0,0,114,0,0,-35
relative velocity,voltage,753,22356,0,0,702,0,0,-231
relative velocity,normal force,993,19565,0,0,96,0,0,-29
relative velocity,dispersion,-36,-720,0,0,9,0,0,0
relative velocity,gravitational field,177,1352,0,0,6,0,0,1
relative velocity,non-inertial reference frame,0,1,0,0,3,2,0,2
relative velocity,coulomb,1083,16072,0,0,102,0,0,-31
relative velocity,equations of motion,1557,11667,0,0,36,0,0,-9
relative velocity,acceleration,27267,230115,0,0,765,0,0,-252
relative velocity,work,12258,113286,0,40,1584,5,2,-525
relative velocity,rarefaction,396,5877,0,0,45,0,0,-12
relative velocity,distance,27363,263680,0,0,1074,1,0,-355
relative velocity,magnet,6210,110143,0,0,984,0,0,-325
relative velocity,velocity,48909,391870,0,-27,1542,19,3,-511
relative velocity,gravitational constant,48,938,0,0,6,0,0,1
relative velocity,origin,3699,32110,0,0,192,2,0,-61
relative velocity,torque,630,11712,0,0,72,0,0,-21
relative velocity,resonance,315,4884,0,0,63,0,0,-18
relative velocity,electric potential,54,822,0,0,9,0,0,0
relative velocity,joule,1524,9504,0,0,54,0,0,-15
relative velocity,sonic boom,-36,-651,0,0,9,0,0,0
relative velocity,pigment,-207,-4055,0,0,66,0,0,-19
relative velocity,metre,6261,35915,0,0,123,0,0,-38
relative velocity,real image,495,9258,0,0,36,0,0,-9
relative velocity,virtual image,813,15113,0,0,60,0,0,-17
relative velocity,plasticity,0,-100,0,0,6,0,0,1
relative velocity,insulator,621,11341,0,0,93,0,0,-28
relative velocity,ray,11277,208346,0,0,915,0,0,-302
relative velocity,laser,-1896,-30311,0,0,219,0,0,-70
relative velocity,physical quantity,1206,9399,0,0,27,0,0,-6
relative velocity,scattering,-123,-2194,0,0,15,0,0,-2
relative velocity,refracting telescope,108,1726,0,0,12,0,0,-1
relative velocity,motion,30840,253252,0,0,1029,8,0,-340
relative velocity,sound,3474,47036,0,0,762,0,0,-251
relative velocity,wavelength,2175,34608,0,0,918,0,0,-303
relative velocity,light,10998,185220,0,0,2232,4,0,-741
relative velocity,mechanical energy,6927,54665,0,0,177,0,0,-56
relative velocity,elastic collision,0,354,0,0,54,0,0,-15
relative velocity,electromotive force,42,889,0,0,3,0,0,2
relative velocity,capacitance,48,1181,0,0,78,0,0,-23
relative velocity,field,402,5468,0,0,42,0,0,-11
relative velocity,mirror image,-24,-403,0,0,6,0,0,1
relative velocity,contact force,306,6705,0,0,27,0,0,-6
relative velocity,inertial frame of reference,0,1,0,0,3,2,0,2
relative velocity,refractive index,1887,36161,0,0,105,0,0,-32
relative velocity,fatigue,0,-309,0,0,18,0,0,-3
relative velocity,angle of incidence,2433,46569,0,0,135,0,0,-42
relative velocity,kinetic energy,7470,60318,0,0,315,0,0,-102
relative velocity,plane mirror,1455,28778,0,0,87,0,0,-26
relative velocity,vector,10620,191464,0,0,750,0,0,-247
relative velocity,displacement,21609,167421,0,0,549,0,0,-180
relative velocity,lever,894,16330,0,0,102,0,0,-31
relative velocity,deformation,0,-441,0,0,27,0,0,-6
relative velocity,friction,5676,91475,0,0,465,0,0,-152
relative velocity,creep,0,-559,0,0,33,0,0,-8
relative velocity,interference,891,10599,0,0,180,0,0,-57
relative velocity,electromagnetic spectrum,-141,-2361,0,0,18,0,0,-3
relative velocity,intensity,498,3995,0,0,78,0,0,-23
relative velocity,physics,5022,36893,0,0,204,0,0,-65
relative velocity,tension,1656,30616,0,29,300,3,1,-97
relative velocity,speed,21858,190468,0,-32,1011,6,1,-334
